id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
563275,Rental unit in Vienna · ★4.54 · 1 bedroom · 2 beds · 1 bath,1440944,Stephanie,,Wieden,48.19356,16.36768,Entire home/apt,71,2,215,2023-08-16,1.60,4,304,46,
305788,Rental unit in Vienna · ★4.81 · 1 bedroom · 1 bed · 2 baths,518644,Michael,,Margareten,48.19357,16.35849,Private room,45,1,55,2022-09-18,0.40,35,1,1,
566572,Loft in Vienna · ★4.95 · 1 bedroom · 1 bed · 1 bath,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19813,16.31826,Entire home/apt,52,3,22,2017-07-31,0.16,1,0,0,
305796,Rental unit in Vienna · ★4.37 · 1 bedroom · 1.5 baths,518644,Michael,,Margareten,48.1949,16.35879,Private room,47,1,49,2023-08-14,0.35,35,339,19,
308169,Rental unit in Vienna · ★4.05 · 1 bedroom · 1 bed · 1 bath,1586562,Michael,,Wieden,48.18916,16.36725,Entire home/apt,60,2,25,2016-04-21,0.18,1,0,0,
569990,Condo in Vienna · ★3.60 · Studio · 1 bed · 1.5 baths,2805014,Appartements,,Floridsdorf,48.26141,16.38739,Entire home/apt,65,5,5,2023-05-21,0.06,3,358,1,
569995,Condo in Vienna · ★4.71 · 1 bedroom · 2 beds · 1 bath,2805014,Appartements,,Floridsdorf,48.26134,16.38735,Entire home/apt,70,4,7,2023-01-02,0.09,3,358,1,
569997,Condo in Vienna · 1 bedroom · 2 beds · 1.5 baths,2805014,Appartements,,Floridsdorf,48.26149,16.38753,Entire home/apt,89,4,2,2021-09-30,0.03,3,290,0,
311836,Rental unit in Vienna · ★4.88 · 2 bedrooms · 3 beds · 1 bath,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18467,16.32795,Entire home/apt,154,1,96,2023-08-21,0.70,15,358,7,
823044,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,4321506,Bettina,,Innere Stadt,48.20638,16.37705,Entire home/apt,63,30,2,2014-05-19,0.02,1,267,0,
570242,Rental unit in Vienna · ★4.28 · 1 bedroom · 1 bed · 1 bath,2805424,Robert,,Leopoldstadt,48.21828,16.39093,Entire home/apt,81,20,53,2022-11-11,0.68,15,118,2,
570243,Rental unit in Vienna · ★4.49 · 1 bedroom · 1 bed · 1 bath,2805424,Robert,,Leopoldstadt,48.21886,16.38417,Entire home/apt,62,14,35,2022-11-14,0.28,15,97,2,
570246,Rental unit in Vienna · ★4.36 · 1 bedroom · 2 beds · 1 bath,2805424,Robert,,Leopoldstadt,48.22123,16.4003,Entire home/apt,77,90,12,2021-09-26,0.09,15,90,0,
833475,Rental unit in Vienna · ★4.83 · 1 bedroom · 1 bed · 1 bath,4361476,Steffi,,Neubau,48.2012,16.34504,Entire home/apt,89,31,18,2023-04-12,0.15,6,297,4,
833742,Rental unit in Vienna · ★4.82 · Studio · 1 bed · 1 bath,4236636,Anika,,Landstra§e,48.20664,16.39123,Entire home/apt,134,2,90,2023-08-04,0.78,4,257,9,
835397,Rental unit in Vienna · ★4.91 · 1 bedroom · 1 bed · 1 bath,4361476,Steffi,,Neubau,48.20083,16.3453,Entire home/apt,90,31,24,2023-01-29,0.19,6,257,2,
846009,Condo in Vienna · ★4.77 · 1 bedroom · 3 beds · 1.5 baths,4417358,Samia,,Donaustadt,48.23549,16.41152,Entire home/apt,71,59,72,2019-08-19,0.55,1,299,0,
573333,Loft in Vienna · ★4.87 · 2 bedrooms · 2 beds · 1 bath,2118680,Thomas,,Neubau,48.2031,16.34571,Entire home/apt,145,2,95,2023-08-19,0.71,1,114,30,
576960,Rental unit in Vienna · ★4.90 · Studio · 2 beds · 1 bath,608240,Andrei,,Innere Stadt,48.20845,16.37793,Entire home/apt,115,3,523,2023-09-07,3.86,2,240,69,
846107,Rental unit in Vienna · ★4.44 · 1 bedroom · 2 beds · 1 bath,5783,Zen,,Leopoldstadt,48.21733474731445,16.388891220092773,Entire home/apt,115,1,436,2023-08-17,3.70,1,128,46,
579301,Rental unit in Vienna · ★4.43 · 1 bedroom · 1 bed · 1.5 baths,2849095,Veselinka,,Landstra§e,48.19197,16.39073,Entire home/apt,52,2,158,2020-09-01,1.39,2,307,0,
579302,Rental unit in Vienna · ★4.63 · 1 bedroom · 2 beds · 1 bath,2849095,Veselinka,,Alsergrund,48.22974,16.35492,Entire home/apt,49,2,96,2020-08-31,0.84,2,269,0,
849480,Rental unit in Vienna · ★4.79 · 3 bedrooms · 4 beds · 2.5 baths,4331202,Florian,,Innere Stadt,48.20319,16.36675,Entire home/apt,422,3,135,2023-09-01,1.25,64,344,21,
600477,Rental unit in Vienna · ★4.63 · 1 bedroom · 3 beds · 1 bath,540246,Christian,,Ottakring,48.21479,16.33843,Entire home/apt,123,1,332,2023-08-17,2.47,13,244,22,
855234,Rental unit in Vienna · ★4.80 · 2 bedrooms · 2 beds · 1 bath,3049637,Kiki,,Wieden,48.1917,16.36602,Entire home/apt,59,31,244,2023-04-28,1.88,6,98,1,
601274,Rental unit in Vienna · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,2975569,Georg,,Penzing,48.2001,16.30889,Entire home/apt,100,14,17,2022-09-03,0.14,1,88,0,
855282,Rental unit in Vienna · ★4.85 · 1 bedroom · 2 beds · 1 bath,4468399,Nino,,Whring,48.22439,16.34076,Entire home/apt,60,6,104,2023-08-26,0.80,1,77,16,
604215,Rental unit in Vienna · ★4.85 · 1 bedroom · 3 beds · 1.5 baths,3319864,Eric,,Neubau,48.20409,16.35473,Entire home/apt,98,3,301,2023-08-28,2.23,1,208,35,
865491,Rental unit in Vienna · ★5.0 · 1 bedroom · 3 beds · 1 bath,4544804,Christiane,,Margareten,48.19302,16.35635,Entire home/apt,75,30,26,2023-08-14,0.24,3,262,8,
610592,Rental unit in Vienna · ★4.98 · 1 bedroom · 1 bed · 1 bath,3027372,Maria,,Neubau,48.20142,16.3515,Entire home/apt,83,4,172,2023-09-05,1.32,1,140,34,
874226,Rental unit in Vienna · ★4.50 · 3 bedrooms · 4 beds · 2 baths,4615178,Eva,,Alsergrund,48.21876,16.36411,Entire home/apt,150,30,6,2018-05-12,0.08,16,0,0,
615011,Rental unit in Vienna · ★4.73 · 1 bedroom · 1 bed · 1 bath,3049637,Kiki,,Wieden,48.19295,16.36607,Entire home/apt,69,30,357,2023-08-24,2.66,6,253,36,
879228,Rental unit in Vienna · ★4.87 · 3 bedrooms · 8 beds · 1.5 baths,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18444,16.32717,Entire home/apt,249,1,216,2023-08-17,1.72,15,348,16,
618127,Rental unit in Vienna · 1 bedroom · 2 beds · 1.5 baths,3062596,Andreas,,Favoriten,48.16922,16.34352,Entire home/apt,165,6,2,2014-02-01,0.02,1,362,0,
880741,Rental unit in Vienna · ★4.65 · 1 bedroom · 2 beds · 1 bath,427895,Christoph,,Neubau,48.19902,16.34679,Entire home/apt,130,1,182,2019-12-31,1.42,1,0,0,
627455,Condo in Vienna · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,2915187,Wolfgang,,Landstra§e,48.21218,16.38909,Entire home/apt,95,2,176,2023-09-05,1.39,2,253,34,
882832,Rental unit in Vienna · ★4.32 · 1 bedroom · 3 beds · 1 bath,1643928,Harry,,Landstra§e,48.1978,16.38387,Entire home/apt,65,3,359,2023-08-27,2.81,29,328,22,
638309,Place to stay in Vienna · ★4.45 · 1 bedroom · 2 beds · 1 bath,13336646,Hotel Klimt,,Penzing,48.19558,16.29074,Entire home/apt,123,2,21,2019-11-18,0.22,8,337,0,
892831,Rental unit in Vienna · ★4.71 · Studio · 1 bed · 1 bath,358163,Greg,,Landstra§e,48.19108,16.38747,Entire home/apt,49,3,24,2020-07-31,0.22,3,257,0,
669898,Rental unit in Vienna · ★4.64 · 2 bedrooms · 2 beds · 1.5 baths,1109415,Milica,,Penzing,48.18894,16.30686,Entire home/apt,150,2,33,2017-01-04,0.27,1,102,0,
908106,Rental unit in Vienna · ★4.62 · 1 bedroom · 1 bed · 1 bath,4865438,Daniela,,Landstra§e,48.19922,16.40298,Entire home/apt,82,7,27,2023-08-15,0.21,24,251,3,
673170,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,3415690,Daniel,,Wieden,48.19399,16.37698,Entire home/apt,90,3,0,,,1,224,0,
914026,Rental unit in Vienna · ★4.83 · 1 bedroom · 1 bed · 1 bath,4843057,Tina Und Lisa,,Neubau,48.20506,16.34056,Entire home/apt,92,4,273,2023-07-26,2.14,2,211,27,
687102,Rental unit in Vienna · ★4.72 · 3 bedrooms · 3 beds · 1 bath,115014113,Peter,,Wieden,48.19692,16.37234,Entire home/apt,148,5,166,2020-01-04,1.26,1,0,0,
915450,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,4853903,Edgar,,Alsergrund,48.22708,16.35141,Private room,19,1,1,2015-09-15,0.01,1,0,0,
918893,Rental unit in Vienna · ★4.81 · 1 bedroom · 2 beds · 1.5 baths,4935851,Marcus,,Whring,48.22843,16.33584,Entire home/apt,68,2,176,2023-08-17,1.37,2,315,28,
690832,Rental unit in Vienna · ★4.91 · 1 bedroom · 1 bed · 1 bath,3530452,Shantia,,Alsergrund,48.2208,16.3674,Entire home/apt,59,1,117,2023-09-01,0.91,1,4,10,
701962,Rental unit in Vienna · ★4.96 · 1 bedroom · 1 bed · 1 bath,1426583,Cecilia & Walfried,,Wieden,48.19931,16.36627,Entire home/apt,142,14,26,2022-05-01,0.20,7,240,0,
925419,Rental unit in Vienna · ★4.74 · 1 bedroom · 1 bed · 1 bath,4558118,Anna,,Rudolfsheim-Fnfhaus,48.189,16.32601,Entire home/apt,80,1,143,2022-10-15,1.13,1,213,1,
706621,Rental unit in Vienna · ★4.73 · 2 bedrooms · 2 beds · 1 bath,3632088,Ilana,,Josefstadt,48.21022,16.35098,Entire home/apt,102,2,502,2023-08-29,3.78,2,278,63,
928729,Rental unit in Vienna · ★4.67 · 1 bedroom · 1 bed · 1 bath,4999922,Georg,,Whring,48.22025,16.34036,Entire home/apt,78,3,63,2020-01-01,0.50,1,355,0,
931463,Rental unit in Vienna · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths,1273247,Sabine,,Josefstadt,48.20779,16.35093,Entire home/apt,75,7,71,2019-08-25,0.56,1,0,0,
708972,Condo in Vienna · ★4.82 · 1 bedroom · 1 bed · 1 bath,3647503,Slavo,,Leopoldstadt,48.21753,16.41384,Entire home/apt,94,4,35,2023-03-21,0.27,2,321,1,
933256,Rental unit in Vienna · ★4.66 · 2 bedrooms · 3 beds · 1 bath,833967,Annemarie And Motti,,Leopoldstadt,48.21494,16.37844,Entire home/apt,63,3,716,2023-09-04,5.65,4,194,85,
936577,Rental unit in Vienna · ★4.62 · 1 bedroom · 2 beds · 1 bath,4642438,Regina-Marian,,Alsergrund,48.21599,16.34529,Entire home/apt,75,3,115,2023-08-13,0.91,1,75,22,
714920,Loft in Vienna · ★4.79 · 2 bedrooms · 4 beds · 2.5 baths,3681293,Ferdinand,,Wieden,48.18982,16.36472,Entire home/apt,139,2,457,2023-09-03,3.88,2,0,53,
939322,Rental unit in Vienna · ★4.64 · 1 bedroom · 3 beds · 1.5 baths,4236636,Anika,,Landstra§e,48.19289,16.38533,Entire home/apt,129,2,55,2023-04-02,0.46,4,337,4,
949820,Rental unit in Vienna · ★4.38 · 1 bedroom · 1 bed · 1 bath,2327667,Andreas,,Leopoldstadt,48.21945,16.39944,Entire home/apt,64,2,126,2023-08-23,1.06,5,277,13,
956500,Rental unit in Vienna · ★4.79 · 1 bedroom · 2 beds · 1 bath,5197852,Lisa,,Penzing,48.2111,16.23353,Entire home/apt,55,4,77,2023-08-19,0.61,1,64,3,
718684,Rental unit in Vienna · ★4.45 · 1 bedroom · 1 bed · 1 bath,2327667,Andreas,,Neubau,48.20188,16.33795,Entire home/apt,62,2,184,2023-08-01,1.53,5,293,18,
957049,Rental unit in Vienna · ★4.85 · 2 bedrooms · 5 beds · 1 bath,1391676,Christian,,Innere Stadt,48.21133,16.37083,Entire home/apt,201,1,106,2023-09-06,0.84,2,258,37,
729796,Rental unit in Vienna · ★4.38 · 1 bedroom · 2 beds · 1 bath,3793751,Lucia,,Leopoldstadt,48.22927,16.3948,Entire home/apt,53,3,9,2019-12-03,0.12,2,0,0,
730288,Rental unit in Vienna · ★4.44 · 1 bedroom · 1 bed · 1 bath,977695,Harald,,Ottakring,48.21265,16.33539,Entire home/apt,79,3,20,2023-01-04,0.15,4,0,1,
730325,Rental unit in Vienna · ★4.50 · 1 bedroom · 1 bed · 1 bath,977695,Harald,,Ottakring,48.21333,16.33329,Entire home/apt,69,3,3,2015-07-22,0.02,4,0,0,
958755,Rental unit in Vienna · ★4.94 · 2 bedrooms · 4 beds · 1 bath,5217546,Bettina,,Wieden,48.19876,16.37246,Entire home/apt,50,400,182,2019-03-24,1.43,2,358,0,
965424,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,707631,Gerald,,Brigittenau,48.23187,16.37551,Entire home/apt,95,7,1,2023-08-01,0.77,1,357,1,
731862,Condo in Vienna · ★4.94 · 2 bedrooms · 3 beds · 1 bath,3809727,Johannes & Johanna,,Innere Stadt,48.21366,16.37426,Entire home/apt,120,3,514,2023-09-05,3.89,1,16,66,
751185,Rental unit in Vienna · ★4.74 · 2 bedrooms · 6 beds · 1 bath,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,115,3,125,2023-08-13,0.98,4,94,10,
969267,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 shared baths,1174158,Christine,,Penzing,48.20925,16.2307,Private room,36,2,2,2023-09-03,0.78,1,327,2,
972954,Rental unit in Vienna · ★4.67 · 1 bedroom · 1 bed · 1 bath,3171701,Isabella,,Leopoldstadt,48.21394,16.42102,Entire home/apt,30,93,6,2017-08-31,0.05,17,309,0,
757295,Rental unit in Vienna · ★4.73 · 2 bedrooms · 2 beds · 2 baths,3418389,Lilu,,Landstra§e,48.21047,16.38954,Entire home/apt,300,3,70,2022-12-30,0.54,1,4,1,
758811,Rental unit in Vienna · ★4.72 · 1 bedroom · 1 bed · 1.5 baths,1547126,Anna & Vladan,,Innere Stadt,48.20751,16.37899,Entire home/apt,196,1,301,2023-05-03,2.28,55,224,1,
974496,Rental unit in Vienna · ★4.67 · 1 bedroom · 1 bed · 1 bath,5329109,Christiane,,Wieden,48.19178,16.36886,Entire home/apt,90,4,18,2023-03-29,0.14,3,0,2,
759562,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,2457773,Carolin,,Ottakring,48.20857,16.30538,Entire home/apt,40,20,12,2023-08-06,0.09,1,14,5,
763157,Rental unit in Vienna · ★4.83 · 3 bedrooms · 3 beds · 1.5 baths,2418146,Gisella,,Brigittenau,48.22883,16.37384,Entire home/apt,96,14,218,2023-06-25,1.66,18,235,8,
974621,Rental unit in Vienna · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,1256545,Robyn,,Landstra§e,48.19978,16.39215,Entire home/apt,190,5,32,2022-08-09,0.25,1,261,0,
975319,Rental unit in Vienna · ★4.34 · 1 bedroom · 2 beds · 1.5 baths,1441217,Ben,,Mariahilf,48.19947,16.3641,Entire home/apt,59,30,343,2022-01-03,2.70,4,322,0,
979620,Condo in Vienna · ★4.80 · 1 bedroom · 2 beds · 1.5 baths,5361631,Olga,,Meidling,48.18374,16.32163,Entire home/apt,84,3,134,2023-09-02,1.06,1,162,19,
766088,Rental unit in Vienna · 2 bedrooms · 4 beds · 1 bath,4039784,Gerlinde,,Dbling,48.26035,16.36282,Entire home/apt,85,2,0,,,1,0,0,
980127,Condo in Vienna · ★4.84 · Studio · 2 beds · 2 baths,3318130,Javi,,Rudolfsheim-Fnfhaus,48.20139,16.33181,Entire home/apt,300,1,56,2022-07-22,0.44,1,364,0,
983570,Rental unit in Vienna · ★4.87 · 1 bedroom · 1 bed · 1 bath,344610,Christine,,Landstra§e,48.19172,16.38855,Entire home/apt,148,2,61,2023-05-15,0.66,1,358,2,
773985,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,840554,Evamaria,,Margareten,48.18128,16.35255,Entire home/apt,120,7,0,,,2,0,0,
999677,Rental unit in Vienna · ★4.97 · 1 bedroom · 2 beds · 1 bath,5495397,Kilian,,Whring,48.22003,16.34161,Entire home/apt,72,13,31,2023-06-30,0.25,2,116,2,
999784,Rental unit in Vienna · ★4.70 · 1 bedroom · 1 bed · 1 bath,5495397,Kilian,,Whring,48.22003,16.34161,Entire home/apt,52,6,115,2023-07-31,0.93,2,261,14,
1000216,Condo in Vienna · ★4.89 · 2 bedrooms · 1 bed · 1 bath,5329109,Christiane,,Wieden,48.18951,16.3693,Entire home/apt,140,4,19,2023-06-04,0.15,3,0,5,
1023577,Loft in Vienna · ★4.79 · 1 bedroom · 1 bed · 1 bath,5634518,Gerhard & Nicole,,Neubau,48.20678,16.34603,Entire home/apt,89,2,306,2023-08-20,2.46,4,297,28,
778065,Treehouse in Vienna · 1 bedroom · 1 bed · 1 bath,1189537,Georg,,Innere Stadt,48.21409,16.36324,Private room,76,30,1,2016-05-07,0.01,2,83,0,
1025773,Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,5647750,Aleks & Team,,Wieden,48.19593,16.36055,Entire home/apt,102,3,244,2023-08-31,1.94,3,283,33,
779815,Rental unit in Vienna · ★4.93 · 3 bedrooms · 4 beds · 2 baths,4111982,Sonia,,Mariahilf,48.19278,16.34131,Entire home/apt,99,3,46,2023-08-09,0.35,1,229,3,
789563,Rental unit in Vienna · ★4.78 · 1 bedroom · 3 beds · 1 bath,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,85,3,50,2023-07-10,0.38,4,128,6,
1025832,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bath,5647984,Wolfgang,,Neubau,48.20423,16.34093,Entire home/apt,38,90,6,2019-12-13,0.06,2,364,0,
1026236,Rental unit in Vienna · ★4.56 · 1 bedroom · 1 bed · 1 bath,5647984,Wolfgang,,Josefstadt,48.20782,16.35197,Entire home/apt,50,120,9,2022-06-01,0.09,2,249,0,
1027443,Condo in Vienna · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,5654805,Lidia,,Margareten,48.18193,16.36169,Entire home/apt,69,3,76,2023-08-13,0.60,1,313,15,
799178,Rental unit in Vienna · ★4.61 · 1 bedroom · 3 beds · 1 bath,246743902,Vienna,,Leopoldstadt,48.21892,16.38377,Entire home/apt,92,5,130,2023-08-27,0.99,5,290,21,
1029189,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,5638910,Gordana,,Dbling,48.24361,16.34105,Entire home/apt,109,2,8,2023-07-16,0.14,1,240,5,
799342,Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,4208823,Nina,,Mariahilf,48.19717,16.35436,Entire home/apt,100,3,66,2023-08-06,0.51,1,34,14,
1041090,Loft in Vienna · ★4.85 · 1 bedroom · 2 beds · 1.5 baths,5634518,Gerhard & Nicole,,Neubau,48.20447,16.34841,Entire home/apt,108,2,360,2023-08-13,3.03,4,285,47,
1043989,Rental unit in Vienna · ★4.79 · 1 bedroom · 2 beds · 1 bath,5748098,Maria,,Josefstadt,48.21408,16.34166,Entire home/apt,78,2,61,2023-07-03,0.49,1,294,14,
813826,Rental unit in Vienna · ★4.80 · Studio · 1 bed · 1 bath,358163,Greg,,Donaustadt,48.23796,16.42418,Entire home/apt,85,3,10,2020-03-04,0.09,3,361,0,
815788,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,2425286,Mariusz,,Ottakring,48.21709,16.31941,Entire home/apt,131,1,2,2014-01-03,0.02,1,0,0,
1046682,Rental unit in Vienna · ★5.0 · 1 bedroom · 3 beds · 1 bath,5329109,Christiane,,Wieden,48.18581,16.37184,Private room,90,4,6,2023-04-11,0.05,3,0,3,
1047869,Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 2 baths,3242264,Iris,,Penzing,48.18926,16.3073,Private room,49,1,38,2019-06-14,0.32,1,0,0,
1064301,Rental unit in Vienna · ★4.82 · 1 bedroom · 1 bed · 1 bath,5858184,Barbara,,Leopoldstadt,48.21692,16.39026,Entire home/apt,59,28,96,2023-07-30,0.78,1,67,4,
818833,Rental unit in Vienna · ★4.78 · 2 bedrooms · 1 bed · 1.5 baths,3564972,Andre,,Neubau,48.20189,16.35459,Entire home/apt,83,4,644,2023-08-24,4.96,7,55,67,
1065152,Rental unit in Vienna · ★4.47 · 3 bedrooms · 6 beds · 1.5 baths,5857639,Alexander,,Margareten,48.18553,16.34753,Entire home/apt,125,4,15,2023-07-30,0.13,14,0,1,
1067546,Rental unit in Vienna · ★4.76 · 4 bedrooms · 7 beds · 1.5 baths,5857639,Alexander,,Margareten,48.18551,16.34556,Entire home/apt,125,7,18,2023-08-24,0.15,14,0,3,
1067631,Rental unit in Vienna · ★4.52 · 3 bedrooms · 6 beds · 1.5 baths,5857639,Alexander,,Margareten,48.18728,16.3462,Entire home/apt,125,7,23,2023-08-19,0.19,14,0,1,
1067696,Rental unit in Vienna · ★4.41 · 2 bedrooms · 4 beds · 1.5 baths,5857639,Alexander,,Margareten,48.1871,16.34569,Entire home/apt,753,5,17,2023-05-31,0.14,14,97,1,
1067770,Rental unit in Vienna · ★4.38 · 3 bedrooms · 5 beds · 1.5 baths,5857639,Alexander,,Margareten,48.18688,16.34772,Entire home/apt,753,5,8,2020-01-02,0.08,14,6,0,
1076688,Rental unit in Vienna · ★4.84 · 1 bedroom · 1 bed · 1 bath,5924508,Sabine,,Landstra§e,48.19746,16.39606,Entire home/apt,100,3,96,2020-02-01,0.76,1,0,0,
820648,Rental unit in Vienna · ★4.89 · 1 bedroom · 1 bed · 1 bath,4310085,Paul & Carola,,Neubau,48.19992,16.35168,Entire home/apt,55,3,12,2017-02-16,0.09,1,0,0,
1080082,Rental unit in Vienna · ★4.63 · Studio · 1 bed · 1.5 baths,5941204,Martin,,Rudolfsheim-Fnfhaus,48.19854,16.33265,Entire home/apt,50,4,391,2023-08-06,3.15,3,263,17,
1227205,Rental unit in Vienna · ★4.78 · 1 bedroom · 5 beds · 1 bath,6684776,Andreas,,Innere Stadt,48.21122,16.37509,Entire home/apt,159,2,185,2023-08-25,1.64,1,311,38,
1091913,Rental unit in Vienna · ★4.70 · 2 bedrooms · 6 beds · 1 bath,5999129,Marina,,Mariahilf,48.19,16.34708,Entire home/apt,99,2,351,2023-08-19,2.79,2,321,36,
1245569,Rental unit in Vienna · ★4.81 · 1 bedroom · 1 bed · 1.5 shared baths,6787882,Lisa,,Landstra§e,48.18841,16.38499,Private room,35,5,63,2023-08-31,0.51,2,262,24,
1274360,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,6578834,Türkan,,Josefstadt,48.2124,16.34499,Private room,40,2,3,2015-05-25,0.02,1,0,0,
1092133,Rental unit in Vienna · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,874937,Martin,,Landstra§e,48.19815,16.38108,Entire home/apt,280,2,357,2023-05-24,2.87,7,352,15,
1098707,Rental unit in Vienna · ★4.90 · 1 bedroom · 1 bed · 2 baths,6037264,Christine,,Landstra§e,48.19801,16.38555,Entire home/apt,160,5,13,2023-06-24,0.10,1,348,1,
1278595,Rental unit in Vienna · ★4.88 · 1 bedroom · 4 beds · 1.5 baths,6958146,Chris,,Wieden,48.195,16.36537,Entire home/apt,113,3,242,2023-08-20,1.97,2,273,47,
1100309,Condo in Vienna · ★4.69 · Studio · 1 bed · 1 bath,6044442,Astrid,,Ottakring,48.21488,16.32032,Entire home/apt,60,5,16,2023-02-24,0.13,2,218,3,
1281418,Rental unit in Vienna · ★4.32 · 2 bedrooms · 6 beds · 1 bath,6972781,Helmut,,Leopoldstadt,48.22025,16.38277,Entire home/apt,98,2,84,2023-08-09,0.73,1,309,9,
1102078,Rental unit in Vienna · ★4.77 · 2 bedrooms · 3 beds · 1.5 baths,402813,Sara And Dieter,,Leopoldstadt,48.22871,16.3752,Entire home/apt,119,2,82,2023-07-09,0.92,1,73,16,
1102740,Rental unit in Vienna · ★4.86 · 1 bedroom · 2 beds · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.21921,16.37713,Entire home/apt,60,60,7,2019-09-05,0.08,56,358,0,
1303413,Rental unit in Vienna · 1 bedroom,7085819,Paul,,Mariahilf,48.19591,16.34533,Private room,76,30,0,,,1,0,0,
1102809,Rental unit in Vienna · ★4.38 · 2 bedrooms · 4 beds · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.21764,16.37509,Entire home/apt,80,60,22,2019-08-26,0.18,56,281,0,
1102842,Rental unit in Vienna · ★4.50 · 1 bedroom · 1 bed · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.2176,16.3753,Entire home/apt,60,60,19,2023-08-31,0.16,56,296,2,
1103523,Condo in Vienna · ★4.83 · 2 bedrooms · 9 beds · 1 bath,6044442,Astrid,,Ottakring,48.21488,16.32032,Entire home/apt,90,7,31,2023-09-01,0.29,2,115,5,
1108128,Rental unit in Vienna · ★4.53 · 1 bedroom · 1 bed · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Alsergrund,48.2161,16.36325,Entire home/apt,55,30,15,2023-08-24,0.15,56,278,2,
1310070,Rental unit in Vienna · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,7121581,Andreas,,Landstra§e,48.197,16.38322,Entire home/apt,81,1,375,2023-09-07,3.13,1,120,39,
1108187,Rental unit in Vienna · ★4.22 · 1 bedroom · 1 bed · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Alsergrund,48.21525,16.36156,Entire home/apt,50,30,18,2022-12-15,0.15,56,351,1,
1108213,Rental unit in Vienna · ★4.70 · 1 bedroom · 1 bed · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Simmering,48.17419,16.39723,Entire home/apt,65,60,10,2019-12-18,0.08,56,265,0,
1112576,Rental unit in Vienna · ★4.57 · 1 bedroom · 1 bed · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Innere Stadt,48.20272,16.37217,Entire home/apt,80,30,36,2022-12-27,0.29,56,258,2,
1353221,Rental unit in Vienna · ★4.84 · 1 bedroom · 4 beds · 1.5 baths,7345513,Evelina,,Landstra§e,48.19879,16.37874,Entire home/apt,125,3,211,2023-08-13,1.74,2,143,22,
1112590,Rental unit in Vienna · ★4.84 · 1 bedroom · 1 bed · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Innere Stadt,48.2022,16.37227,Entire home/apt,80,30,19,2019-11-30,0.18,56,326,0,
1117166,Rental unit in Vienna · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,6131482,Justine,,Mariahilf,48.1997,16.35605,Entire home/apt,220,2,51,2023-08-05,0.50,1,39,3,
1357340,Rental unit in Vienna · ★4.96 · 1 bedroom · 2 beds · 1.5 baths,7368567,Bettina,,Ottakring,48.21124,16.32603,Entire home/apt,141,2,48,2023-09-03,0.54,5,109,13,
1130156,Rental unit in Vienna · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,6182663,Daniel,,Meidling,48.18495,16.33918,Private room,33,2,28,2020-03-14,0.52,1,0,0,
1361549,Rental unit in Vienna · ★4.80 · 4 bedrooms · 9 beds · 1.5 baths,7345788,Corinna,,Ottakring,48.20961,16.32874,Entire home/apt,147,2,198,2023-08-21,1.68,8,54,36,
1137358,Rental unit in Vienna · ★4.17 · 1 bedroom · 1 bed · 1 bath,4040189,Josef,,Landstra§e,48.19942,16.39613,Private room,16,90,6,2023-05-01,1.13,1,0,6,
